Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Family_Size,Income_PerCap,Total_Spent,Prop_Spending_Income_pc,Total_Puchases,Avg_Ticket,Age,Dt_Customer_InDays,Lives_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow
3,40669.0,1,1,87,19,4,12,2,2,6,1,1,0,3,5,0,0,4,10167.25,45,0.0044259755587794,5,9.0,56,36,0,0,0,0,1,0
2,40317.0,1,1,49,5,1,9,2,0,4,1,1,0,2,7,0,0,3,13439.0,21,0.0015626162660912,4,5.25,50,532,1,0,0,1,0,0
3,20895.0,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,3,6965.0,45,0.0064608758076094,6,7.5,41,69,0,0,1,0,0,0
3,92344.0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,0,0,2,46172.0,1899,0.0411288226630858,20,94.95,66,535,0,0,1,0,0,0
5,38887.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,3,12962.33,42,0.0032401582122967,5,8.4,42,581,0,0,0,0,1,0
2,26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,4,6726.75,22,0.0032705243988553,6,3.67,38,387,0,0,0,0,1,0
3,44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,4,11241.0,41,0.0036473623343118,5,8.2,34,140,0,0,0,0,1,0
3,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,2,37753.5,1440,0.0381421590051253,21,68.57,35,642,0,0,0,0,1,0
4,53761.0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,4,13440.25,325,0.0241810978218411,17,19.12,42,439,0,0,1,0,0,0
3,22682.0,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,3,7560.67,95,0.0125650239991958,10,9.5,41,431,0,0,0,0,1,0
5,38887.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,3,12962.33,42,0.0032401582122967,5,8.4,42,581,0,0,0,0,1,0
2,41658.0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,3,13886.0,72,0.0051850784963272,6,12.0,39,103,1,0,0,1,0,0
5,29791.0,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,3,9930.33,20,0.0020140317592668,7,2.86,42,655,0,0,1,0,0,0
4,63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,4,15978.75,789,0.049378080262849,23,34.3,58,366,0,0,1,0,0,0
3,39996.0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,3,13332.0,15,0.0011251125112511,4,3.75,40,662,1,1,0,0,0,0
3,26759.0,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,2,13379.5,59,0.0044097313053552,8,7.38,42,558,1,1,0,0,0,0
4,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,2,31920.5,908,0.0284456697106874,22,41.27,46,266,1,1,0,0,0,0
5,51039.0,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,4,12759.75,417,0.0326808910832892,14,29.79,45,134,0,0,1,0,0,0
3,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,4,15136.0,289,0.0190935517970401,15,19.27,53,27,0,0,1,0,0,0
3,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,3,21895.0,769,0.0351221740123315,21,36.62,42,608,0,0,1,0,0,0
3,37716.0,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,3,12572.0,188,0.0149538657333757,10,18.8,61,631,0,0,1,0,0,0
3,36864.0,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,1,2,18432.0,354,0.0192057291666666,14,25.29,57,15,1,0,0,1,0,0
4,44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,3,14837.0,727,0.0489991238120913,26,27.96,44,75,0,0,1,0,0,0
5,36947.0,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,0,4,9236.75,146,0.0158064254201964,11,13.27,47,9,0,0,1,0,0,0
4,47352.0,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,0,3,15784.0,319,0.0202103395843892,16,19.94,63,256,0,0,0,0,1,0
4,67087.0,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,3,22362.33,794,0.0355061391187769,22,36.09,61,506,0,0,1,0,0,0
3,57045.0,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,3,19015.0,454,0.0238758874572705,18,25.22,64,41,0,0,1,0,0,0
5,36957.0,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,1,3,12319.0,152,0.0123386638525854,11,13.82,61,39,1,1,0,0,0,0
5,69389.0,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,3,23129.67,797,0.0344579062303958,22,36.23,37,61,0,0,1,0,0,0
3,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,3,26711.33,1690,0.0632690322795607,16,105.62,42,295,0,0,1,0,0,0
4,43142.0,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,4,10785.5,20,0.0018543414769829,4,5.0,45,569,0,0,1,0,0,0
3,80589.0,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,1,2,40294.5,1428,0.0354390797751554,21,68.0,70,542,0,0,1,0,0,0
3,34412.0,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,2,17206.0,209,0.0121469254911077,11,19.0,24,199,1,0,0,1,0,0
3,57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,2,28768.5,545,0.0189443314736604,19,28.68,35,316,1,0,0,1,0,0
1,22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,2,11317.0,96,0.0084828134664663,6,16.0,48,171,0,0,0,0,1,0
3,51315.0,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,2,25657.5,222,0.0086524408067816,10,22.2,66,574,0,0,0,0,1,0
3,36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,5,7205.2,61,0.0084661078110253,7,8.71,42,595,0,0,1,0,0,0
3,24639.0,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,4,6159.75,44,0.0071431470433053,9,4.89,41,548,0,0,1,0,0,0
5,34578.0,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,5,6915.6,8,0.0011568049048527,4,2.0,42,621,0,0,0,0,1,0
2,65704.0,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,1,65704.0,817,0.0124345549738219,23,35.52,42,441,1,0,0,1,0,0
3,63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,0,2,31905.0,1371,0.0429713211095439,23,59.61,48,105,1,0,0,1,0,0
5,54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,3,18044.0,42,0.0023276435380181,5,8.4,45,567,0,0,0,0,1,0
3,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,2,9345.0,60,0.0064205457463884,5,12.0,55,152,0,0,1,0,0,0
3,28164.0,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,3,9388.0,78,0.0083084789092458,9,8.67,44,279,0,0,1,0,0,0
5,34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,3,11532.0,23,0.0019944502254595,4,5.75,40,258,0,0,1,0,0,0
5,43269.0,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,3,14423.0,19,0.0013173403591485,4,4.75,42,414,0,0,1,0,0,0
2,38741.0,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,3,12913.67,61,0.0047236765381181,7,8.71,56,609,1,0,0,1,0,0
3,31907.0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,1,31907.0,449,0.0140721471777352,14,32.07,42,218,1,0,0,1,0,0
4,27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,3,9033.33,37,0.0040959424708274,5,7.4,31,250,0,0,1,0,0,0
2,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,2,15581.5,38,0.0024387895902191,5,7.6,41,564,1,1,0,0,0,0
3,92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,2,46266.5,1131,0.0244453330163293,23,49.17,29,508,0,0,1,0,0,0
3,34853.0,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,3,11617.67,34,0.0029265764994185,7,4.86,41,512,1,0,0,1,0,0
3,70844.0,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,3,23614.67,294,0.0124498881415662,17,17.29,47,458,1,1,0,0,0,0
2,31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,0,0,4,7771.5,48,0.0061764138197259,6,8.0,35,279,0,0,1,0,0,0
3,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,4,15136.0,289,0.0190935517970401,15,19.27,53,27,0,0,1,0,0,0
2,20491.0,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,2,10245.5,30,0.0029281147820994,4,7.5,28,180,0,0,0,0,1,0
3,42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,2,21261.5,125,0.0058791712720174,7,17.86,50,633,0,0,1,0,0,0
3,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,3,13307.33,156,0.0117228625126152,9,17.33,31,200,0,0,1,0,0,0
3,33402.0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,4,8350.5,70,0.0083827315729597,9,7.78,62,354,0,0,0,0,1,0
4,36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,4,9102.0,22,0.002417051197539,4,5.5,65,419,0,0,1,0,0,0
3,21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,1,3,7215.0,65,0.009009009009009,9,7.22,35,36,0,0,0,0,1,0
4,78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,1,1,78427.0,1930,0.0246088719446109,23,83.91,66,87,1,0,0,0,0,1
3,82657.0,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0,0,2,41328.5,2283,0.0552403305225207,23,99.26,68,425,0,0,0,0,1,0
3,51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,2,25938.0,310,0.011951576837073,13,23.85,56,443,0,0,1,0,0,0
2,78041.0,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,2,39020.5,1319,0.0338027447111133,18,73.28,43,140,0,0,1,0,0,0
3,52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,0,0,3,17617.33,879,0.0498940531851307,26,33.81,57,125,0,0,1,0,0,0
5,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,2,35019.0,1244,0.035523572917559,17,73.18,32,453,0,0,0,0,1,0
2,69401.0,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,3,23133.67,690,0.0298266552604926,17,40.59,41,602,0,0,0,0,1,0
3,46053.0,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,3,15351.0,209,0.0136147482248713,12,17.42,42,203,0,0,0,0,1,0
3,77343.0,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,2,38671.5,1134,0.0293239207168069,17,66.71,49,680,0,0,1,0,0,0
3,73892.0,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,1,1,73892.0,1507,0.0203946300005413,23,65.52,61,472,1,0,0,1,0,0
5,40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,2,20152.0,57,0.0028285033743549,6,9.5,47,428,1,0,0,1,0,0
5,32727.0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,2,16363.5,529,0.0323280471781709,17,31.12,49,30,0,0,0,0,1,0
3,68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,2,34347.5,1091,0.0317635926923356,16,68.19,45,696,0,0,0,0,1,0
3,43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,1,2,21650.0,180,0.0083140877598152,11,16.36,43,76,1,1,0,0,0,0
3,26290.0,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,4,6572.5,77,0.0117154811715481,10,7.7,42,167,0,0,0,0,1,0
3,93790.0,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,93790.0,2349,0.0250453139993602,25,93.96,44,563,1,0,0,1,0,0
5,38410.0,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,1,2,19205.0,534,0.0278052590471231,18,29.67,40,47,0,0,1,0,0,0
4,64866.0,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,0,2,32433.0,556,0.01714303333025,21,26.48,64,546,1,0,0,0,0,1
3,57957.0,0,1,24,290,59,177,77,5,29,7,4,6,8,3,1,0,3,19319.0,637,0.0329727211553393,25,25.48,55,386,0,0,0,0,1,0
5,46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,0,0,4,11503.75,46,0.003998696077366,5,9.2,59,623,0,0,0,0,1,0
3,16531.0,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,3,5510.33,44,0.0079850027130861,9,4.89,36,689,0,0,0,0,1,0
4,28072.0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,3,9357.33,47,0.0050228003073526,5,9.4,28,344,0,0,1,0,0,0
4,49476.0,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,2,24738.0,795,0.0321367935968954,22,36.14,51,326,1,1,0,0,0,0
3,50725.0,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,3,16908.33,586,0.034657473564805,21,27.9,61,199,0,0,1,0,0,0
3,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,2,41922.0,1574,0.0375459186107533,20,78.7,62,287,0,0,0,0,1,0
5,41145.0,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,0,4,10286.25,13,0.0012638230647709,4,3.25,64,559,0,0,1,0,0,0
3,67419.0,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,0,3,22473.0,1471,0.0654563253682196,25,58.84,44,171,0,0,0,0,1,0
2,23162.0,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,4,5790.5,65,0.0112252827907779,8,8.12,44,510,0,0,1,0,0,0
3,34380.0,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,3,11460.0,175,0.0152705061082024,12,14.58,37,277,0,0,1,0,0,0
3,34704.0,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0,0,2,17352.0,40,0.0023052097740894,5,8.0,48,272,1,0,0,1,0,0
5,94871.0,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,1,4,23717.75,1078,0.0454511916180919,18,59.89,45,34,0,0,1,0,0,0
3,65148.0,0,1,9,460,35,422,33,12,153,2,6,6,7,4,0,0,3,21716.0,1115,0.051344630687051,21,53.1,56,110,0,0,1,0,0,0
3,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,3,13299.33,134,0.0100756955425574,9,14.89,60,198,0,0,0,0,1,0
4,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,1,64857.0,1540,0.0237445456928319,23,66.96,58,117,1,0,0,1,0,0
5,59892.0,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0,0,3,19964.0,87,0.0043578441194149,7,12.43,44,461,0,0,1,0,0,0
4,41020.0,0,0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,1,41020.0,217,0.0052901023890784,10,21.7,27,456,1,0,0,1,0,0
5,57072.0,0,1,79,944,0,60,0,0,30,2,7,5,13,5,0,0,3,19024.0,1034,0.0543523969722455,27,38.3,53,544,0,0,1,0,0,0
3,60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,2,30237.0,1180,0.0390250355524688,31,38.06,35,246,1,0,0,1,0,0
3,62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,3,20935.67,819,0.039119837100986,23,35.61,54,33,0,0,0,0,1,0
2,19414.0,1,0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,3,6471.33,32,0.0049448876815121,5,6.4,33,444,0,0,0,0,1,0
3,19107.0,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,3,6369.0,46,0.0072224839064217,6,7.67,34,389,0,0,1,0,0,0
2,75484.0,0,1,50,378,97,259,197,194,34,2,7,3,6,4,0,0,3,25161.33,1159,0.0460627478754104,18,64.39,38,4,0,0,0,0,1,0
4,70379.0,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,0,2,35189.5,860,0.0244391082567243,25,34.4,38,217,1,0,0,1,0,0
4,79419.0,0,0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,2,39709.5,1631,0.0410732948035105,15,108.73,44,693,0,0,0,0,1,0
5,64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,5,12802.8,444,0.034679913768863,22,20.18,68,681,0,0,0,0,1,0
3,76998.0,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,3,25666.0,1910,0.0744175173381126,29,65.86,59,166,0,0,1,0,0,0
4,49854.0,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,3,16618.0,380,0.022866770971236,18,21.11,42,469,0,0,0,0,1,0
5,60585.0,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,1,4,15146.25,736,0.0485928860278946,30,24.53,43,330,0,0,1,0,0,0
5,42873.0,1,1,11,209,0,40,3,2,15,4,6,1,4,8,0,0,3,14291.0,269,0.0188230354768735,15,17.93,64,176,1,1,0,0,0,0
3,87679.0,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,0,1,2,43839.5,2524,0.0575736493345042,29,87.03,26,363,0,0,0,0,1,0
3,57867.0,1,0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,3,19289.0,612,0.031727927834517,25,24.48,36,429,0,0,0,0,1,0
3,35765.0,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,3,11921.67,75,0.0062910649263064,8,9.38,24,500,0,0,1,0,0,0
3,65492.0,0,0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,2,32746.0,1045,0.0319122946314053,26,40.19,55,546,0,0,1,0,0,0
3,32952.0,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,2,16476.0,55,0.0033381888807963,6,9.17,37,490,1,1,0,0,0,0
5,53374.0,0,1,34,896,10,101,13,10,34,6,4,2,9,9,0,1,3,17791.33,1064,0.0598044103504347,21,50.67,45,18,0,0,0,0,1,0
3,71706.0,0,1,16,931,56,253,91,98,14,4,9,5,7,5,0,0,3,23902.0,1443,0.0603715170278637,25,57.72,55,107,0,0,0,0,1,0
3,68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,2,34243.5,1366,0.0398907821922408,30,45.53,26,168,0,0,1,0,0,0
4,53253.0,1,1,61,216,9,57,20,9,125,7,4,3,5,5,0,0,4,13313.25,436,0.0327493286763187,19,22.95,39,197,0,0,0,0,1,0
2,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,2,15581.5,38,0.0024387895902191,5,7.6,41,564,1,1,0,0,0,0
3,42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,1,3,14004.67,436,0.0311324722396172,20,21.8,37,19,0,0,1,0,0,0
4,54108.0,1,1,74,539,6,91,8,6,97,13,8,2,9,8,0,0,4,13527.0,747,0.0552228875582169,32,23.34,41,99,0,0,1,0,0,0
5,49667.0,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,0,1,1,49667.0,1396,0.0281071939114502,22,63.45,59,22,1,0,0,1,0,0
4,63206.0,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,2,31603.0,928,0.0293643008575135,14,66.29,40,599,0,0,1,0,0,0
4,57136.0,1,1,48,306,5,109,21,109,92,9,5,2,10,6,0,0,4,14284.0,642,0.0449453934472136,26,24.69,42,345,0,0,1,0,0,0
2,46772.0,0,1,88,350,104,189,197,151,57,6,11,8,5,8,0,0,3,15590.67,1048,0.0672196897246879,30,34.93,39,101,0,0,0,0,1,0
5,78931.0,0,0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,2,39465.5,943,0.0238942874155908,24,39.29,43,453,0,0,1,0,0,0
3,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,3,17992.33,907,0.0504103693073659,27,33.59,56,314,0,0,0,0,1,0
3,84219.0,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,2,42109.5,1198,0.0284496372552511,18,66.56,26,553,0,0,1,0,0,0
4,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,3,15366.0,120,0.0078094494338149,11,10.91,39,20,1,0,0,1,0,0
3,73538.0,0,1,92,811,76,428,99,137,107,3,10,4,9,7,0,0,3,24512.67,1658,0.0676384906254602,26,63.77,49,119,0,0,1,0,0,0
3,79529.0,0,0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,2,39764.5,1638,0.0411925209671943,22,74.45,28,637,0,0,1,0,0,0
2,20981.0,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0,1,2,10490.5,73,0.0069586768981459,7,10.43,37,275,0,0,0,0,1,0
3,51766.0,1,0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,2,25883.0,275,0.0106247343816404,12,22.92,34,590,1,0,0,1,0,0
3,55759.0,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0,0,3,18586.33,854,0.0459477476188144,26,32.85,52,122,0,0,1,0,0,0
3,33039.0,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,3,11013.0,78,0.0070825388177608,7,11.14,36,407,0,0,1,0,0,0
4,37787.0,1,0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,3,12595.67,106,0.0084155904370311,7,15.14,42,418,0,0,1,0,0,0
3,27242.0,1,0,2,3,17,26,20,1,39,2,2,0,3,9,0,1,2,13621.0,106,0.0077821011673151,7,15.14,44,105,1,0,0,1,0,0
5,87188.0,0,0,73,910,111,724,49,74,55,1,10,2,6,3,0,1,1,87188.0,1923,0.0220557874936917,19,101.21,31,309,1,0,0,1,0,0
3,69930.0,0,0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,2,34965.0,1662,0.0475332475332475,22,75.55,43,301,0,0,0,0,1,0
3,37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,2,18848.5,84,0.004456588057405,7,12.0,38,558,1,0,0,1,0,0
5,37401.0,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,3,12467.0,48,0.003850164434106,7,6.86,41,646,0,0,1,0,0,0
3,3502.0,1,0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,2,1751.0,5,0.0028555111364934,0,-1.0,41,258,1,0,0,1,0,0
3,58597.0,1,1,20,490,0,184,10,28,21,12,7,4,9,7,0,0,4,14649.25,733,0.0500366912981893,32,22.91,38,114,0,0,1,0,0,0
5,82032.0,0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,1,82032.0,1234,0.0150429100838697,17,72.59,66,615,1,0,0,0,0,1
3,28087.0,1,1,77,53,8,17,13,0,21,3,2,2,2,7,0,0,4,7021.75,112,0.0159504397052016,9,12.44,56,135,0,0,0,0,1,0
5,74004.0,0,0,5,784,48,560,42,176,48,1,4,6,4,3,0,1,1,74004.0,1658,0.022404194367872,15,110.53,27,575,1,0,0,1,0,0
3,19740.0,0,1,65,7,11,3,10,4,20,2,1,1,3,5,0,0,3,6580.0,55,0.0083586626139817,7,7.86,54,238,0,0,0,0,1,0
2,57036.0,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,0,0,3,19012.0,1513,0.0795813170629076,26,58.19,39,135,0,0,1,0,0,0
2,53083.0,1,1,65,215,7,33,3,0,13,6,5,1,5,7,0,0,4,13270.75,271,0.0204208503664073,17,15.94,56,290,0,0,0,0,1,0
5,69283.0,0,1,41,674,62,134,0,26,8,4,7,3,13,5,0,0,3,23094.33,904,0.0391438071595928,27,33.48,39,685,0,0,1,0,0,0
4,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,1,3,15366.0,120,0.0078094494338149,11,10.91,39,20,1,0,0,1,0,0
2,23331.0,1,0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,3,7777.0,103,0.0132441815610132,8,12.88,26,37,0,0,1,0,0,0
2,23331.0,1,0,97,104,20,101,24,15,5,6,5,1,5,9,0,0,2,11665.5,269,0.023059448802023,17,15.82,26,68,1,0,0,1,0,0
3,9255.0,1,0,91,9,0,7,2,0,4,1,1,1,2,8,0,0,2,4627.5,22,0.0047541869259859,5,4.4,25,509,1,0,0,1,0,0
5,67786.0,0,0,0,431,82,441,80,20,102,1,3,6,6,1,0,1,1,67786.0,1156,0.0170536688991827,16,72.25,55,496,1,0,0,0,0,1
5,71969.0,0,1,59,1000,0,76,0,0,10,3,3,4,9,8,0,0,3,23989.67,1086,0.0452694847407238,19,57.16,43,79,0,0,1,0,0,0
4,59235.0,1,0,4,448,40,469,80,0,91,3,11,2,12,7,0,0,2,29617.5,1128,0.0380855912889339,28,40.29,47,167,1,0,0,1,0,0
3,31928.0,1,0,5,33,4,24,4,2,5,2,3,0,4,7,0,0,3,10642.67,72,0.0067652196300364,9,8.0,25,607,0,0,0,0,1,0
4,74881.0,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,4,18720.25,964,0.0514950387948878,27,35.7,53,222,0,0,0,0,1,0
3,65819.0,0,0,99,267,38,701,149,165,63,1,5,4,10,3,0,0,2,32909.5,1383,0.0420243394764429,20,69.15,36,123,0,0,1,0,0,0
5,51411.0,1,2,81,14,0,3,0,0,1,1,0,0,3,5,0,0,4,12852.75,18,0.0014004784968197,4,4.5,61,301,1,0,0,1,0,0
3,51983.0,0,1,95,631,0,115,10,7,30,3,9,2,10,7,0,0,2,25991.5,793,0.0305099744147125,24,33.04,50,33,1,1,0,0,0,0
4,42386.0,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,3,14128.67,100,0.0070778070405777,7,14.29,28,168,0,0,0,0,1,0
2,30390.0,0,0,5,10,12,12,25,1,20,1,2,0,3,6,0,0,2,15195.0,80,0.0052648897663705,6,13.33,27,400,0,0,1,0,0,0
3,30983.0,0,0,50,51,4,50,12,1,49,1,4,0,3,8,0,1,1,30983.0,167,0.0053900526094955,8,20.88,51,103,1,0,0,1,0,0
3,66033.0,0,1,76,293,35,179,46,59,65,2,8,3,7,7,0,0,2,33016.5,677,0.0205048990656187,20,33.85,57,175,1,0,0,0,0,1
2,37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,4,9321.0,23,0.0024675464006007,4,5.75,39,243,0,0,1,0,0,0
4,57530.0,0,1,68,50,1,27,6,7,1,1,1,1,4,1,0,0,2,28765.0,92,0.0031983313054058,7,13.14,63,440,1,1,0,0,0,0
2,76800.0,0,0,33,173,26,255,35,71,81,1,4,4,7,1,0,0,2,38400.0,641,0.0166927083333333,16,40.06,49,587,0,0,1,0,0,0
3,63943.0,0,1,50,423,184,368,13,97,21,1,6,4,6,5,0,0,3,21314.33,1106,0.0518899726146681,17,65.06,58,35,0,0,1,0,0,0
3,76081.0,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,2,38040.5,1033,0.0271552687267517,14,73.79,52,663,0,0,0,0,1,0
3,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,3,22481.67,1174,0.0522203199317488,32,36.69,40,14,0,0,1,0,0,0
